"x","y","z"
-6.67578839869124,-10.8727901511173,16.1263904172404
-7.51518874917645,-12.2406484501585,16.7180051886989
-8.46028068937285,-13.6915618906385,17.6661939156067
-9.50653692962597,-15.166268654096,19.0406860401888
-10.63848327452,-16.5663842614753,20.9087566456079
-11.824063471911,-17.7438580526708,23.3184469955417
-13.008022388063,-18.496080489054,26.27088656614
-14.1056340082612,-18.576005804456,29.6817211978064
-14.9997083675001,-17.730050813963,33.3392228515166
-15.5457768567927,-15.7737140840469,36.8800427971104
-15.5913643022436,-12.697296526313,39.8173999683334
-15.0125507470575,-8.75836283555462,41.6531688192628
-13.7617131647569,-4.48381778369703,42.0613738128335
-11.9061340885449,-0.523969565730315,41.0522008272612
-9.629701183982,2.59453488958407,38.987519154632
-7.18485396926878,4.65877471604009,36.4084928857561
-4.81612823220701,5.77387509143514,33.7972542783064
-2.69812756747858,6.21680398958712,31.4385795933881
-0.915141256065439,6.27802243767317,29.4263807438891
0.523491482682284,6.17856878623151,27.7420682240973
1.65450694339213,6.05769791226285,26.3271798148406
2.53514513716627,5.99189780624545,25.1235136231853
3.22649567098211,6.01790605912667,24.0873995083334
3.78477774861102,6.15002770891703,23.1910731581853
4.25782774067222,6.39104154085066,22.4197456836031
4.68447050070791,6.73841594260086,21.7682649930994
5.0952595890865,7.18749519990994,21.2386090742263
5.51370671125119,7.73276613491396,20.8383263337114
5.95751859598374,8.36785817536781,20.579673019939
6.43958651186056,9.08463573130032,20.4791238726417
6.96859635574851,9.87156966601652,20.5569298871765
7.54919101780211,10.7114932979722,20.8363799811961
8.18165147383614,11.5788541500308,21.342368562045
8.86109200907508,12.4366854683623,22.0987918878413
9.57621070093252,13.2337747199258,23.1242419382848
10.3077235047312,13.9029249560424,24.4255373366432
11.0267637949934,14.3617579131589,25.9889921391005
11.6937626186265,14.518020928336,27.7701868021341
12.2586142805684,14.2814081294187,29.6845159812512
12.6631730503385,13.5827833335581,31.6027472684228
12.8470951069824,12.3986834245535,33.3572901312689
12.7574127704966,10.7741974394202,34.7639759607333
12.3607697042813,8.83289682461598,35.6589149229378
11.6551951283483,6.76283721718132,35.9407341964629
10.6767235461149,4.77656434239525,35.6003387870683
9.49669170537094,3.05809873382051,34.7216151914376
8.20897311106086,1.72027461443968,33.4506321321545
6.91123341173662,0.790987269928065,31.9490321795111
5.68718418337491,0.229313861668294,30.3544177495676
4.59561011903359,-0.0430725632930295,28.7615984729328
3.66787358256826,-0.11221130500418,27.223687660222
2.91185660505377,-0.0530187684462237,25.763526114051
2.31888153035377,0.0782874320593195,24.3863837269464
1.87076271069488,0.244312644085529,23.0894073804478
1.54547269737301,0.423157462405252,21.8671133398434
1.32100965037946,0.60425849094425,20.7139468611485
1.17765941849242,0.784672251317373,19.6251676545111
1.09906198505741,0.966232810090224,18.5969735796144
1.07249615006397,1.15359833155114,17.6263739837074
1.08871658636141,1.35303984421367,16.7110452999625
1.14158123793186,1.57178849182166,15.8492510890392
1.22762268870982,1.81777406165671,15.039844182669
1.3456529632992,2.09962220703497,14.2823499732141
1.49644681204635,2.42681369105519,13.5771318982034
1.68252018784812,2.80993851706406,12.9256501491941
1.90800385369131,3.2609977055761,12.3308377068685
2.17860262406827,3.79371419225276,11.7976329529512
2.50162493770517,4.42381029570406,11.3337257760113
2.88606200930494,5.16918943413724,10.9505946843989
3.3426874942714,6.04991846470646,10.6649349927929
3.88413368835841,7.08783419565179,10.5005981957107
4.52487378981709,8.30547783322195,10.491168203476
5.28099459849806,9.72387335828566,10.683264011813
6.16957035045558,11.3583876754646,11.1405243848147
7.20733381545738,13.2115343395488,11.9478905209218
8.40817392027567,15.2611618819175,13.2150684571294
9.77877151260404,17.4422241605157,15.0766348726554
11.3114620421864,19.6208723723905,17.6838181741932
12.9733441082272,21.5622769078008,21.1794962664005
14.6911306681419,22.9007262081935,25.6446198938281
16.3330497761522,23.1347756222879,31.0056580552222
17.6933949453794,21.6902488573214,36.9092517949225
18.4927657277678,18.1037456666671,42.616241155783
18.4149617155476,12.3357762830447,47.0391415089832
17.1991246290471,5.07695951768737,49.0736442548474
14.7746916067751,-2.2735443512128,48.2027684175488
11.3650444151775,-8.19786692363615,44.9601357690763
7.4524621474148,-11.8889635112233,40.6988794274555
3.58417701568718,-13.5439426059528,36.7562315138701
0.15855309135919,-13.9007414285547,33.8250214106628
-2.65330581262358,-13.6411981030215,31.9769401582472
-4.85088427070316,-13.1573333721944,30.9953887541653
-6.5121740910014,-12.6035810209061,30.6187953839346
-7.73045547698234,-12.0104283715101,30.6273272390217
-8.58645005588788,-11.3640110791855,30.8507914219828
-9.1419622605474,-10.6471672943096,31.1569461507967
-9.44300326729984,-9.85701029704011,31.4419623878138
-9.52580467324789,-9.00982084961833,31.6266533359455
-9.42260790852198,-8.13868860670996,31.6564143624502
-9.16582404815958,-7.28685565680663,31.5018256957312
-8.79003036988899,-6.49917618018258,31.1575290615847
-8.33185953194771,-5.8140971296762,30.6383532983615
-7.8283070514934,-5.2581674055307,29.9731526009068
-7.31427912230086,-4.84407516903306,29.1978354417647
-6.8202383316473,-4.57196761037937,28.3492359090516
-6.37058418739372,-4.43289081549776,27.460914835516
-5.98304551301452,-4.41291874767821,26.5611347936282
-5.66902015994726,-4.49683629306096,25.6725948122199
-5.43458338657,-4.67078170579756,24.8132428675951
-5.28182305041551,-4.92374001905763,23.9975449678691
-5.21020644414394,-5.24807040361569,23.2378023734543
-5.21777923603829,-5.63934965078568,22.5453235182616
-5.30209331898776,-6.09578861148439,21.9314038942069
-5.46083237748709,-6.61739809661792,21.4081378212674
-5.69214552131326,-7.20499122295667,20.9891005064145
-5.99471466164194,-7.85903260155334,20.6899189831561
-6.36757824962422,-8.57828894651156,20.5287097966449
-6.80972038900169,-9.35820366749162,20.5263037964531
-7.31941704469967,-10.1889152225117,20.7061026003546
-7.89331668026209,-11.0528784570466,21.0933155232687
-8.52522903561899,-11.9221538436155,21.7132160931594
-9.20461399721829,-12.7556362208084,22.5879597438184
-9.91481844193631,-13.4968383263034,23.7314827115109
-10.6312224188097,-14.07333303841,25.142177664473
-11.3196445427298,-14.3995092752904,26.7935961964742
-11.9356174892419,-14.3846403344028,28.6245509310494
-12.4254220582741,-13.9478595074036,30.5316995097619
-12.7299095481,-13.0397536185852,32.3695030263546
-12.791878362197,-11.6664909803007,33.9630272134976
-12.5668008858178,-9.90759478498399,35.1363924327846
-12.034959665651,-7.91581043436709,35.7525869214413
-11.2111298193942,-5.89145280759976,35.751111471602
-10.1471944170353,-4.03564941239324,35.1653823714666
-8.92488541610691,-2.50076586423199,34.1089056953861
-7.64006150573193,-1.36032487996488,32.7361450341145
-6.38411418057852,-0.609429595151553,31.1980766139759
-5.22917726349313,-0.188903278011325,29.6119925569732
-4.22112246639677,-0.0165373158942065,28.0524424617955
-3.38020543629625,-0.0117792485027574,26.5577083178795
-2.70652019873755,-0.109048507225272,25.1420935331891
-2.1870258604351,-0.261567168651293,23.8070847178346
-1.80193412207834,-0.439736108332451,22.5488146161251
-1.52949451932916,-0.62739492514538,21.362058679898
-1.3490746004924,-0.817900924016963,20.2419408256261
-1.24283986519732,-1.01086691716192,19.1844388355056
-1.19644527559024,-1.20977619580506,18.1863956783398
-1.1991114596332,-1.42040948243221,17.2454031957748
-1.243371064193,-1.64992049821718,16.359712944422
-1.32468095099784,-1.90638601032896,15.5282241888335
-1.44102196286406,-2.19868076696574,14.7505592967584
-1.5925537236844,-2.53656185260715,14.0272297464217
-1.78135534946895,-2.93087836150546,13.3599030470871
-2.01125995187625,-3.39384509475166,12.751793601534
-2.28777698045133,-3.93933033020019,12.2082160372244
-2.6180876504011,-4.58310532020215,11.7373573668623
-3.01109118436131,-5.3429836906122,11.3513444027491
-3.47746968561149,-6.23873641880694,11.0677035897156
-4.02972303225058,-7.29159263992185,10.9113264003892
-4.68209695378483,-8.52301321902269,10.9170509684261
-5.4502802068324,-9.95223342709011,11.1329197347071
-6.35067085088395,-11.5917950328879,11.6240132327516
-7.39889568728474,-13.4399291685746,12.4763793568339
-8.60710238354272,-15.4682835817585,13.7997851370583
-9.97933862318587,-17.6033719739962,15.7265386061326
-11.5041452933479,-19.7009250810763,18.4011900772403
-13.1435012508936,-21.5154286593479,21.9526393640421
-14.8178867325845,-22.6747899278273,26.4375932012462
-16.389267371633,-22.6843254687538,31.7474376072269
-17.6482789910572,-21.0022838213116,37.4898304398925
-18.3190799571081,-17.2326546412644,42.9034561029891
-18.1017948939393,-11.427649468681,46.9289993424274
-16.7669658088877,-4.34611920642468,48.5633387135359
-14.2827964883951,2.63649912023245,47.4307186248567
-10.8989373666696,8.13426913266974,44.1479486906755
-7.0922960668017,11.4914933776137,40.0202936311608
-3.37553817791863,12.966693134903,36.2558565051576
-0.107091915354297,13.2647184486965,33.4468194705182
2.56727015745587,13.0110902863163,31.6345782166511
4.65603418322796,12.5642495967791,30.6154603879235
6.23767726593818,12.0694111454225,30.1526273460851
7.40402404183504,11.5594750293398,30.0501890512618
8.23511423933599,11.024692548236,30.1592449224257
8.79302990111599,10.4485661251336,30.3665439116619
9.12413714591952,9.82341297508003,30.5844859902817
9.26399231175162,9.15532062303768,30.745916748646
9.24225797400883,8.46345117761359,30.8024309193204
9.08649661472979,7.77616636384735,30.724062586302
8.8244305645533,7.1255993271955,30.4986081018461
8.48466431708174,6.54211146659617,30.1296027996209
8.09615374698463,6.04988993959424,29.6328430446878
7.68690098550655,5.66449717411262,29.0320415310369
7.28242022322776,5.39254320939014,28.3545145609166
6.90444482046024,5.23305786504538,27.6276890987883
6.57016742937726,5.17980870921391,26.8768395322825
6.2920956853446,5.22379958148887,26.1240522999944
6.07843646457345,5.35539643844183,25.3881424468172
5.93382845934713,5.56580871350376,24.6851569228604
5.86022451017845,5.8478867430217,24.0291463031772
5.8577569567471,6.19633089137033,23.4329904181585
5.92547174367175,6.60745291653418,22.9091629368947
6.06186797824423,7.07861608158484,22.4703864246849
6.26521759891235,7.60743950923848,22.1301585384733
6.53366198097758,8.19080739960536,21.9031286943402
6.86509106470314,8.8236891766673,21.8052811686483
7.25681068709597,9.49776157108317,21.8538414341429
7.70500086389341,10.1998365229675,22.0667723777724
8.20396799570822,10.9101502716069,22.4616728353786
8.74520445088796,11.6006724423411,23.0538474239577
9.31629804917859,12.2337613039498,23.8533139402011
9.89979070013283,12.76172134286,24.8606045281257
10.4721768286783,13.1280740779328,26.0614730253137
11.0033562785292,13.2715245416957,27.4211180605789
11.4569899311625,13.1334869353149,28.8792846885118
11.792289331993,12.6693380801505,30.3484607233703
11.9676990816245,11.8620767518514,31.7178861571767
11.9465746156699,10.7349443618378,32.8655008631131
11.7042485649035,9.35772409252534,33.6775904266889
11.2349436704278,7.84153101860117,34.0719548462129
10.5562611400625,6.32033898489748,34.0167671067595
9.7090767090295,4.92364090924171,33.5369225040982
8.75198954907194,3.74999998457205,32.7043667827238
7.75159163617196,2.85154860653261,31.6165331011251
6.77158303024409,2.23383987962955,30.3723988089692
5.86403440012118,1.86786517172122,29.0550701835811
5.06480055444119,1.70676851126556,27.724530952892
4.39319414580607,1.70053705669073,26.4187781441143
3.854662727983,1.80545860756687,25.1591924319385
3.44482190389977,1.9883565364151,23.9565575155985
3.15352883040284,2.2271681904353,22.815865131088
2.96825670240933,2.50959120202281,21.7394877727372
2.87652360233203,2.83105552556412,20.7290306429721
2.86742998697844,3.19273671439931,19.7863543027896
2.93249133246262,3.59992305960327,18.9141810532154
3.06597767789075,4.06080630460662,18.1165595937736
3.26494340323392,4.58563833183956,17.3993499117889
3.52908238895505,5.18613601671269,16.7708215755833
3.86049311450658,5.87498721277929,16.242423783885
4.26339193416112,6.66528830903568,15.8297681357327
4.74377120913603,7.56971191019472,15.5538485634724
5.30895934934777,8.59915156897376,15.4424896018412
5.96699779327297,9.76051478225103,15.5319410787809
6.72570119106858,11.0532420879922,15.8683902912506
7.59120937045331,12.4640488835867,16.5088922119115
8.56577727307999,13.9593960082715,17.520762054187
9.64450102011829,15.4754644528149,18.9777829527685
10.8106937066576,16.9062507940737,20.9506971826604
12.0298051241408,18.0922828502669,23.4886926475052
13.242300669366,18.8158401593739,26.5888951117625
14.3570085673676,18.8132488603075,30.1541209605451
15.2482566259556,17.8184492213875,33.9479406773318
15.762295145042,15.6481657200815,37.5713895692929
15.7394692600499,12.3178610588924,40.5006022567663
15.0551476198184,8.13644693866488,42.2181020461255
13.6714074835877,3.69260549633035,42.4163781322472
11.6756470861362,-0.323090211264939,41.1638335868567
9.27589962665599,-3.39055391225495,38.8929833832167
6.7426089188738,-5.34358724396086,36.189682180735
4.32536968630687,-6.34111198137295,33.5389714175642
2.1920733527709,-6.69345172300254,31.20167320446
0.414968337616215,-6.69994873885804,29.2441332236877
-1.00801507767864,-6.57627528199301,27.6288407866188
-2.12166711854151,-6.4522324580193,26.2878823041168
-2.98778018643707,-6.39583868522749,25.1596517035112
-3.66939188619515,-6.43764863877953,24.1999908146447
-4.22304323671203,-6.58777012344813,23.3817697514899
-4.69598861405925,-6.84607444131016,22.6911507927073
-5.12600577950943,-7.20775886110804,22.1239378363108
-5.54235639582915,-7.66601825612243,21.6829347566279
-5.96708876788781,-8.21292643008946,21.376267675855
-6.41625630032814,-8.83915587654569,21.2163452875256
-6.90083621557165,-9.53288610477808,21.2190926638402
-7.42724619341294,-10.2781070010787,21.4031054351842
-7.99741835494608,-11.0524800619546,21.7883671006261
-8.60843069634778,-11.8249709999883,22.3941469935624
-9.25173875707588,-12.5536235219851,23.2356813540335
-9.91211571005773,-13.1841156809044,24.3193019207535
-10.5665157042271,-13.6501034723919,25.6359220882582
-11.18323325786,-13.8767027305528,27.1533535643248
-11.7219271523986,-13.7885335674835,28.8089027772759
-12.1352484354156,-13.3231249075618,30.5049916828167
-12.3728237298448,-12.448688481418,32.1116474068532
-12.3879966801594,-11.1822609397043,33.4795347767877
-12.1468495320684,-9.60100654843688,34.4644758166471
-11.6376809353421,-7.838526116498,34.9588100777645
-10.8778499715733,-6.0620673666747,34.9187855258934
-9.91469345059357,-4.43559580061798,34.3752954844909
-8.81887392059845,-3.082701876892,33.4214978446621
-7.67163951185716,-2.06481772029673,32.1827371433555
-6.55027515354507,-1.38175233515722,30.7831352398661
-5.5165705898675,-0.989511256241061,29.3223851868599
-4.61115872314222,-0.823820406510083,27.8676988174512
-3.85369105981579,-0.819545233419723,26.4573968802627
-3.24686189453658,-0.922048645778837,25.1095011960983
-2.78189924478503,-1.0913086813151,23.8302030912308
-2.44378113209104,-1.30148160511704,22.6199771422927
-2.21532122669624,-1.53840394001237,21.4771890851774
-2.07993776935947,-1.79663829075877,20.3999001787055
-2.02327787363933,-2.07686021832785,19.3866434192844
-2.03399434257703,-2.38386728971184,18.4367304101169
-2.10396893200399,-2.72522266876483,17.5504135731919
